Name,Price,Rating,Review Count,URL
"X Rocker Evo Elite 4.1 RGB Gaming Chair with Neo Motion LED Lights, Wireless/Bluetooth Multi-Stereo Speakers, Subwoofer, Vibration, Ergonomic, Faux Leather, Black",£349.00,3.4 out of 5 stars,13,https://amazon.co.uk/X-Rocker-Multi-Stereo-Gaming-Vibrant-Lighting/dp/B08BS3TCPC/ref=sr_1_140?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-140
Amazon Brand - Umi Office Gaming Chair With Footrest Ergonomic Computer Desk Chair With High Back Lumbar Support 360 Degree Swivel Rocking Chair - Red ,£169.99,4.4 out of 5 stars,"3,122",https://amazon.co.uk/Essentials-Gaming-Ergonomic-Computer-Footrest/dp/B07DC1LJFV/ref=sr_1_141?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-141
Cherry Tree Furniture Designed Gaming Chair Racing Sport Style Swivel Office Chair Computer Desk Chair in Black White Color,£86.99,4.3 out of 5 stars,"2,238",https://amazon.co.uk/Cherry-Tree-Furniture-Designed-Computer/dp/B0130H5YX2/ref=sr_1_142?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-142
"Gaming Recliner Gaming Armchair, Gaming Chair with Footrest and Headrest with Reclining Function for Ultimate Gaming Set Up with Chair Side Pockets in (Black with Grey Trim)",£159.99,4.0 out of 5 stars,5,https://amazon.co.uk/Recliner-Armchair-Footrest-Headrest-Reclining/dp/B09TRF3NJS/ref=sr_1_143?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-143
GTFORCE PRO FX RECLINING SPORTS RACING GAMING OFFICE DESK PC CAR FAUX LEATHER CHAIR (White),£149.99,4.4 out of 5 stars,822,https://amazon.co.uk/GTFORCE-Reclining-Sports-Racing-Leather/dp/B06WW6HNF4/ref=sr_1_144?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-144
"Flash Furniture X10 Gaming Chair, Ergonomic Office Chair for PC and Gaming Setups, Adjustable Gamer Chair with Back Support, LeatherSoft, Blue/Black Gaming Chair",£130.37,4.3 out of 5 stars,470,https://amazon.co.uk/Flash-Furniture-CH-00095-BL-GG-Racing-Chairs/dp/B07VBP2LY2/ref=sr_1_145?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-145
"OFM Essentials Collection Racing Style Gaming Chair, in Purple",,,,https://amazon.co.uk/OFM-Essentials-Collection-Racing-Gaming/dp/B07V6ZS618/ref=sr_1_146?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-146
"AutoFull Cinnamoroll Gaming Chair High Back Ergonomic Office Desk Computer Chair with Lumbar Support, Racing Style PU Leather Task Chair with Footrest, White & Blue",£399.99,4.5 out of 5 stars,35,https://amazon.co.uk/AutoFull-Cinnamoroll-Ergonomic-Computer-Footrest/dp/B09Q8RYTW4/ref=sr_1_147?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-147
Neo® Executive PU Leather Sport Racing Car Gaming Office Chair With Lumbar Support With Footrest (Green),£109.99,4.1 out of 5 stars,33,https://amazon.co.uk/Executive-Leather-Racing-Support-Footrest/dp/B09XR9VY8N/ref=sr_1_148?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-148
"WGFGXQ Good Design Computer Cockpit 2021 Computer for Game Boss Office Chair Game Cockpit,Gaming Chair Ergonomic Office Chair PC Chair with Massage Lumbar Support 576285CM,A","£3,304.98",,,https://amazon.co.uk/WGFGXQ-Computer-Cockpit-Ergonomic-576285CM/dp/B09NXVBV94/ref=sr_1_149?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-149
"COSTWAY Massage Gaming Chair, Ergonomic High Back Swivel Racing Chair with Footrest, Headrest and Cup Holder, PU Leather Adjustable Recliner Computer Desk Chairs (Pink)",£249.95,4.4 out of 5 stars,26,https://amazon.co.uk/COSTWAY-Ergonomic-Footrest-Headrest-Adjustable/dp/B09P3B53P9/ref=sr_1_150?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-150
"BASETBL Office Desk Chair Racing Style Home Ergonomic Executive Swivel Gaming Computer Chair, Lumbar Support High Back PU Leather Adjustable Height Comfortable Chair Blue",£118.99,4.5 out of 5 stars,"1,240",https://amazon.co.uk/BASETBL-Ergonomic-Executive-Adjustable-Comfortable/dp/B08S732LY8/ref=sr_1_151?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-151
GTPLAYER Gaming Chair Ergonomic Triple Back Support Breatheable Mesh 360° Swivel 3D Armrest Height Adjustable 150° Reclining Rocking Computer Chair - Blue,£159.99,4.1 out of 5 stars,49,https://amazon.co.uk/GTPLAYER-Ergonomic-Breatheable-Adjustable-Reclining/dp/B08ZMWN3KF/ref=sr_1_152?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-152
"SONGMICS Office Chair, Ergonomic Gaming Chair, Swivel Chair, with Flip-Up Armrests, 3-Height Adjustable Headrest, 91 cm High Back, 150 kg Weight Capacity, Black OBG65BKUK",£152.99,4.4 out of 5 stars,752,https://amazon.co.uk/SONGMICS-Racing-Headrest-Adjustable-OBG65BKUK/dp/B07C2S6QGM/ref=sr_1_153?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-153
SpecStandard Ergonomic Gaming Chair with Foot Rest and Skin-Friendly Mesh Back - Black/Red,£174.22,4.3 out of 5 stars,38,https://amazon.co.uk/SpecStandard-Ergonomic-Gaming-Chair-Skin-Friendly/dp/B098DMG9NV/ref=sr_1_154?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-154
ROG Chariot Core Ergonomic Gaming Chair,£394.99,5.0 out of 5 stars,5,https://amazon.co.uk/Chariot-Core-Ergonomic-Gaming-Chair/dp/B09448K3C6/ref=sr_1_155?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-155
"COSTWAY LED Light Gaming Chair, Ergonomic High Back Racing Chair with Footrest and Pillows, Swivel Adjustable Computer Chair for Home Office Playroom (White, 70 x 70 x 126-136cm)",£188.95,4.3 out of 5 stars,39,https://amazon.co.uk/COSTWAY-Ergonomic-Footrest-Adjustable-126-136cm/dp/B09KBNGL2V/ref=sr_1_156?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-156
"AutoFull Gaming Chair with 3D Bionic Lumbar Support, Racing Style PU Leather Ergonomic Office Desk Reclining High Back Adjustable Computer Chairs with Footrest, Black",£249.99,4.6 out of 5 stars,"2,134",https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A04578152NBTHSQT9N3JJ&url=%2FAutoFull-Ergonomic-Computer-Adjustable-Footrest%2Fdp%2FB092DTS8CQ%2Fref%3Dsr_1_145_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073607%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-145-spons%26psc%3D1&qualifier=1658073607&id=2572290548115720&widgetName=sp_atf_next
"AutoFull Gaming Chair Ergonomic Office Chair High Back Swivel Chair Racing Pu Leather Computer Chair With Arms,Thicker Bucket Seat,Adjustable Height,Headrest And Back Support,Black (3 Year Warranty)",£249.99,4.5 out of 5 stars,"1,657",https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A045900237ERJJY7PGD2X&url=%2FAutoFull-Ergonomic-Computer-Adjustable-Headrest%2Fdp%2FB08CCXH4M6%2Fref%3Dsr_1_146_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073607%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-146-spons%26psc%3D1&qualifier=1658073607&id=2572290548115720&widgetName=sp_atf_next
"Blisswood High Back Gaming Chair, Gaming Chairs for Adults, Executive Office Chair with Lumbar Support, Leather Computer Desk Chairs upto 150kg Weight Capacity Swivel Racing Gaming Chair Blue",£119.29,,,https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A02520913BQQVHZRO3RGY&url=%2FBlisswood-Gaming-Chair-Executive-Computer%2Fdp%2FB0B4B9F2G1%2Fref%3Dsr_1_147_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073607%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-147-spons%26psc%3D1&qualifier=1658073607&id=2572290548115720&widgetName=sp_atf_next
"IntimaTe WM Heart Office Chair, Ergonomic Desk Chair, Chair with Adjustable Armrest, Breathable Office Chair, Swivel Chair, Height Adjustable, Grey (Black)",£99.99,4.2 out of 5 stars,707,https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A07920662HTRBVW7658OG&url=%2FIntimaTe-WM-Heart-Ergonomic-Breathable%2Fdp%2FB08JCGR4S5%2Fref%3Dsr_1_148_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073607%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-148-spons%26psc%3D1%26smid%3DAC6JDLKQ00SFE&qualifier=1658073607&id=2572290548115720&widgetName=sp_atf_next
GTFORCE PRO FX RECLINING SPORTS RACING GAMING OFFICE DESK PC CAR FAUX LEATHER CHAIR (White),£149.99,4.4 out of 5 stars,822,https://amazon.co.uk/GTFORCE-Reclining-Sports-Racing-Leather/dp/B06WW6HNF4/ref=sr_1_149?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-149
"Flash Furniture X10 Gaming Chair, Ergonomic Office Chair for PC and Gaming Setups, Adjustable Gamer Chair with Back Support, LeatherSoft, Blue/Black Gaming Chair",£130.37,4.3 out of 5 stars,470,https://amazon.co.uk/Flash-Furniture-CH-00095-BL-GG-Racing-Chairs/dp/B07VBP2LY2/ref=sr_1_150?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-150
"AutoFull Cinnamoroll Gaming Chair High Back Ergonomic Office Desk Computer Chair with Lumbar Support, Racing Style PU Leather Task Chair with Footrest, White & Blue",£399.99,4.5 out of 5 stars,35,https://amazon.co.uk/AutoFull-Cinnamoroll-Ergonomic-Computer-Footrest/dp/B09Q8RYTW4/ref=sr_1_151?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-151
Neo® Executive PU Leather Sport Racing Car Gaming Office Chair With Lumbar Support With Footrest (Green),£109.99,4.1 out of 5 stars,33,https://amazon.co.uk/Executive-Leather-Racing-Support-Footrest/dp/B09XR9VY8N/ref=sr_1_152?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-152
AKRacing Core Series EX Gaming Chair,,,,https://amazon.co.uk/AKRacing-Core-EX-Gaming-Chair/dp/B08BS2N5T8/ref=sr_1_153?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-153
"WGFGXQ Good Design Computer Cockpit 2021 Computer for Game Boss Office Chair Game Cockpit,Gaming Chair Ergonomic Office Chair PC Chair with Massage Lumbar Support 576285CM,A","£3,304.98",,,https://amazon.co.uk/WGFGXQ-Computer-Cockpit-Ergonomic-576285CM/dp/B09NXVBV94/ref=sr_1_154?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-154
"COSTWAY Massage Gaming Chair, Ergonomic High Back Swivel Racing Chair with Footrest, Headrest and Cup Holder, PU Leather Adjustable Recliner Computer Desk Chairs (Pink)",£249.95,4.4 out of 5 stars,26,https://amazon.co.uk/COSTWAY-Ergonomic-Footrest-Headrest-Adjustable/dp/B09P3B53P9/ref=sr_1_155?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-155
"BASETBL Office Desk Chair Racing Style Home Ergonomic Executive Swivel Gaming Computer Chair, Lumbar Support High Back PU Leather Adjustable Height Comfortable Chair Blue",£118.99,4.5 out of 5 stars,"1,240",https://amazon.co.uk/BASETBL-Ergonomic-Executive-Adjustable-Comfortable/dp/B08S732LY8/ref=sr_1_156?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-156
GTPLAYER Gaming Chair Ergonomic Triple Back Support Breatheable Mesh 360° Swivel 3D Armrest Height Adjustable 150° Reclining Rocking Computer Chair - Blue,£159.99,4.1 out of 5 stars,49,https://amazon.co.uk/GTPLAYER-Ergonomic-Breatheable-Adjustable-Reclining/dp/B08ZMWN3KF/ref=sr_1_157?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-157
"SONGMICS Office Chair, Ergonomic Gaming Chair, Swivel Chair, with Flip-Up Armrests, 3-Height Adjustable Headrest, 91 cm High Back, 150 kg Weight Capacity, Black OBG65BKUK",£152.99,4.4 out of 5 stars,752,https://amazon.co.uk/SONGMICS-Racing-Headrest-Adjustable-OBG65BKUK/dp/B07C2S6QGM/ref=sr_1_158?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-158
SpecStandard Ergonomic Gaming Chair with Foot Rest and Skin-Friendly Mesh Back - Black/Red,£174.22,4.3 out of 5 stars,38,https://amazon.co.uk/SpecStandard-Ergonomic-Gaming-Chair-Skin-Friendly/dp/B098DMG9NV/ref=sr_1_159?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-159
ROG Chariot Core Ergonomic Gaming Chair,£394.99,5.0 out of 5 stars,5,https://amazon.co.uk/Chariot-Core-Ergonomic-Gaming-Chair/dp/B09448K3C6/ref=sr_1_160?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-160
"FEZIBO Office Chairs, Ergonomic Computer, Desk Chairs for Home, With Back/Lumbar Support and Wheels, Adjustable 3D Armrest and Headrest, Breathable Full Mesh Design High Back Office chair, Black",£209.99,3.7 out of 5 stars,6,https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A013438054BB5HH97JJN&url=%2FFEZIBO-Ergonomic-Computer-Adjustable-Breathable%2Fdp%2FB09GKYS3CQ%2Fref%3Dsr_1_161_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073607%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-161-spons%26psc%3D1&qualifier=1658073607&id=2572290548115720&widgetName=sp_mtf
bigzzia Gaming Chair Office Chair Desk Chair Swivel Heavy Duty Chair Ergonomic Design with Cushion and Reclining Back Support (Blue and Black),£99.99,4.0 out of 5 stars,"2,481",https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0408150RWAR2AI4KMHR&url=%2Fbigzzia-Ergonomic-Cushion-Reclining-Support%2Fdp%2FB08D9N9T59%2Fref%3Dsr_1_162_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073607%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-162-spons%26psc%3D1&qualifier=1658073607&id=2572290548115720&widgetName=sp_mtf
"YOURLITEAMZ Racing Gaming Chair with Massage, Office Ergonomic Computer Desk Chair with Padded Footrest Support, Swivel High Back Recliner, High-Adjustable Cushion, PU Leather for Home Office（Black）",£139.00,4.5 out of 5 stars,"2,372",https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A06069493HZ61I7MO0A6Y&url=%2FYOURLITEAMZ-Footrest-Ergonomic-Foldable-Headrest%2Fdp%2FB08DH7H887%2Fref%3Dsr_1_163_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073607%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-163-spons%26psc%3D1&qualifier=1658073607&id=2572290548115720&widgetName=sp_mtf
"Hbada Ergonomic Gaming Chair with Height Adjustment Office Chair with Headrest Lumbar Support E-Sports Swivel Chair with Racing Style PU Leather High Back,GRAY",£99.99,4.2 out of 5 stars,294,https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A08408923TNPAYCE9WX7T&url=%2FHbada-Ergonomic-Adjustment-Headrest-Support%2Fdp%2FB0897M3FBF%2Fref%3Dsr_1_164_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073607%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-164-spons%26psc%3D1&qualifier=1658073607&id=2572290548115720&widgetName=sp_mtf
"COSTWAY LED Light Gaming Chair, Ergonomic High Back Racing Chair with Footrest and Pillows, Swivel Adjustable Computer Chair for Home Office Playroom (White, 70 x 70 x 126-136cm)",£188.95,4.3 out of 5 stars,39,https://amazon.co.uk/COSTWAY-Ergonomic-Footrest-Adjustable-126-136cm/dp/B09KBNGL2V/ref=sr_1_165?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-165
"Gaming Chair with Footrest Home Office Chair Executive Leather Computer Desk Chair for Bedroom High Back Sport Racing Chair with Armrest&Headrest,Gaming Chair for Boys and girls (Red)",£116.99,4.4 out of 5 stars,145,https://amazon.co.uk/Footrest-Executive-Leather-Computer-Headrest/dp/B08L6JPPX6/ref=sr_1_166?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-166
Hopopular Racing Simulator Cockpit Gaming Chair Driving Simulator Cockpit With Monitor Stand Carbon Steel,,,,https://amazon.co.uk/Hopopular-Simulator-Cockpit-Driving-Monitor/dp/B07R8PS6FH/ref=sr_1_167?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-167
BraZen Emperor XXX Elite Esports Gaming Office Computer PC Racing Chair - Largest British Owned Brand,£207.43,,,https://amazon.co.uk/BraZen-Gaming-Chair-Black-Large/dp/B09LZY6KVP/ref=sr_1_168?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-168
"IntimaTe WM Heart Gaming Chair, Ergonomic Racing Chair with Footrest, Executive High Back Office Chair, Adjustable Leather High Back Office Chair, Recliner & Rotatable,Pink",£185.99,4.5 out of 5 stars,513,https://amazon.co.uk/IntimaTe-WM-Heart-Ergonomic-Footrest/dp/B0963HV8BC/ref=sr_1_169?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-169
"Trust Gaming Chair with RGB LED-illuminated Edges GXT 716 Rizza - Ergonomic PC Desk Swivel Chair with 350 Colours and Effects, Full Rotatable Seating, 175° Tiltable Backrest - Black",£269.99,4.4 out of 5 stars,92,https://amazon.co.uk/Trust-Gaming-Chair-LED-illuminated-Edges/dp/B08WXBD672/ref=sr_1_170?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-170
"IntimaTe WM Heart Gaming Chair, High Back PU Executive Office Chair Swivel Desk Chair Ergonomic Design, Adjustable Armrest Tilt Mechanism(Black)",£119.99,4.2 out of 5 stars,"2,304",https://amazon.co.uk/IntimaTe-WM-Heart-Executive-Adjustable/dp/B083K87MTY/ref=sr_1_171?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-171
OFCASA Gaming Chair Faux Leather Racing Computer Chair High Back Reclining Adjustable Desk Chair with Armrest Back Head Support Swivel Chair for Gaming Computer Girls Pink,£83.99,5.0 out of 5 stars,3,https://amazon.co.uk/OFCASA-Leather-Computer-Reclining-Adjustable/dp/B09NL39RM5/ref=sr_1_172?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-172
Razer Tarok Pro Gaming Office Chair - Design by Zen,£329.00,4.3 out of 5 stars,151,https://amazon.co.uk/Razer-Tarok-Gaming-Office-Chair/dp/B08J8BMHPY/ref=sr_1_173?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-173
BraZen Stingray 2.0 Children Kids Gaming Chair Foldable Floor Rocker Rocking with Sound Speakers British Brand- Grey,£40.00,4.2 out of 5 stars,157,https://amazon.co.uk/BraZen-Gaming-Chair-Grey-75cm/dp/B08LL6132Y/ref=sr_1_174?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-174
"SOUTHERN WOLF Gaming Chair with Footrest, Ergonomic Racing Style Office Chair Adjustable Swivel PU Leather, High Back Computer Desk Chair with Lumbar Support",£179.00,4.3 out of 5 stars,756,https://amazon.co.uk/SOUTHERN-WOLF-Footrest-Ergonomic-Adjustable/dp/B08SLVX3BL/ref=sr_1_175?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-175
"Newskill Kaidan Professional Reinforced Gaming Chair with Metal Frame (Back with 180 Degree Tilt Mechanism, 3D Armrests) - Blue",£169.95,4.2 out of 5 stars,316,https://amazon.co.uk/Newskill-Professional-Reinforced-Mechanism-Armrests/dp/B07WRQGNRW/ref=sr_1_176?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-176
"STmeng Comfort X8 Gaming Chair, Office Chair with Integrated Lumbar Support, Ergonomic Computer Chair Height Adjustable 4D Armrest Premium PU Leather Desk Chairs for Adults Capacity 360kg (Grey)",£219.00,2.8 out of 5 stars,17,https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A05820211BVMCY1D9KQSW&url=%2FSTmeng-Comfort-Racing-Gaming-Modern%2Fdp%2FB093GQGRR6%2Fref%3Dsr_1_177_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073607%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-177-spons%26psc%3D1&qualifier=1658073607&id=2572290548115720&widgetName=sp_mtf
"SIHOO Ergonomic Office Chair, Computer Desk Chair Breathable Mesh High Back with Adjustable Backrest Height, 3D Arms, Headrest and Dynamic Lumbar Support (Black)",£319.99,4.3 out of 5 stars,631,https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0289777I7E9YQMGFSU1&url=%2FSIHOO-Ergonomic-Computer-Breathable-Adjustable%2Fdp%2FB097M58WT9%2Fref%3Dsr_1_178_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073607%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-178-spons%26psc%3D1&qualifier=1658073607&id=2572290548115720&widgetName=sp_mtf
BraZen Sentinel Elite Computer PC Office Racing Esports Gaming Chair Ergonomic Reclining Pu Leather Seat with Adjustable Arms - Blue - Largest British Owned Gaming Chair Brand,£159.95,4.3 out of 5 stars,102,https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0112597GO6O8DTOEHQF&url=%2FBraZen-Sentinel-Elite-Gaming-Chair%2Fdp%2FB08775C1PL%2Fref%3Dsr_1_179_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073607%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-179-spons%26psc%3D1&qualifier=1658073607&id=2572290548115720&widgetName=sp_mtf
"Vinsetto 2 Pieces Video Game Chair and Footrest Set Racing Style Recliner with Headrest, Lumbar Support, Reeling Backrest, Pedestal Base for Home Office, Black Deep Grey",£129.99,3.9 out of 5 stars,21,https://amazon.co.uk/Vinsetto-Footrest-Recliner-Headrest-Backrest/dp/B09BF6ZLCK/ref=sr_1_180?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-180
"Evre Gaming Chair for Racing Office Computer Desk with Swivel Recliner, Leather Chair With Adjustable Headrest And Lumbar Support",£109.99,4.7 out of 5 stars,5,https://amazon.co.uk/Computer-Recliner-Leather-Adjustable-Headrest/dp/B096PCQHCG/ref=sr_1_181?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-181
"IntimaTe WM Heart Gaming Chair, Ergonomic Computer Chair, Swivel Racing Chair, Home Office Desk Chair for Adult, Adjustable Height, PU Leather Combined with Perforated Leather (Gray)",£83.99,4.2 out of 5 stars,111,https://amazon.co.uk/IntimaTe-WM-Heart-Adjustable-Perforated/dp/B09KNDMXNZ/ref=sr_1_182?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&smid=A3P5ROKL5A1OLE&sprefix=gaming+chai%2Caps%2C166&sr=8-182
"X Rocker G-Force 2.1 Gaming Chair, Comfy Folding Floor Rocker with Speakers and Subwoofer, Faux Leather Rocking Chair with Armrests - Blue",£169.99,4.6 out of 5 stars,32,https://amazon.co.uk/X-Rocker-G-Force-Subwoofer-Folding-Leather/dp/B08BJC4252/ref=sr_1_183?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-183
Nitro Concepts S300 Gaming Chair - Stealth Black,£249.99,4.3 out of 5 stars,358,https://amazon.co.uk/Nitro-Concepts-S300-Gaming-Chair/dp/B07KS9QNQ6/ref=sr_1_184?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-184
